900255,https://www.commercialguru.com.sg/listing/22387196/for-sale-tai-seng-point,For Sale - Tai Seng Point,Tai Seng Point,11 Irving Place,2152,5400000,"2,509.29",,1d
900256,https://www.commercialguru.com.sg/listing/22147364/for-sale-wintech-centre,For Sale - Wintech Centre,Wintech Centre,6 Ubi Road 1,1830,888000,485.25,,1d
900257,https://www.commercialguru.com.sg/listing/22157420/for-sale-geylang-shophouse,For Sale - GEYLANG SHOPHOUSE,GEYLANG SHOPHOUSE,,2419,4500000,"1,860.27",,1d
900258,https://www.commercialguru.com.sg/listing/21496361/for-sale-woods-square,For Sale - Woods Square,Woods Square,6 Woodlands Square,560,999000,"1,783.93",,1d
900259,https://www.commercialguru.com.sg/listing/22128138/for-sale-ct-foodchain,For Sale - CT Foodchain,CT Foodchain,200 Pandan Loop,1787,1890000,"1,057.64",,1d
900260,https://www.commercialguru.com.sg/listing/22948098/for-sale-proxima-gambas,For Sale - Proxima @ Gambas,Proxima @ Gambas,50 Gambas Crescent,1722,460000,267.13,,1d
900261,https://www.commercialguru.com.sg/listing/21644581/for-sale-orchard-towers,For Sale - Orchard Towers,Orchard Towers,400 Orchard Road,581,2200000,"3,786.57",,1d
900262,https://www.commercialguru.com.sg/listing/22952456/for-sale-serangoon-road,For Sale - Serangoon road,Serangoon road,Serangoon Road,3000,3800000,"1,266.67",,1d
900263,https://www.commercialguru.com.sg/listing/22465623/for-sale-harvest-woodlands,For Sale - Harvest @ Woodlands,Harvest @ Woodlands,280 Woodlands Industrial Park E5,1657,535000,322.87,,1d
900264,https://www.commercialguru.com.sg/listing/22701459/for-sale-574-ang-mo-kio-avenue-10,For Sale - 574 Ang Mo Kio Avenue 10,574 Ang Mo Kio Avenue 10,574 Ang Mo Kio Avenue 10,1614,1999999,"1,239.16",,1d
900265,https://www.commercialguru.com.sg/listing/22926724/for-sale-ark-gambas,For Sale - Ark @ Gambas,Ark @ Gambas,7 Gambas Avenue,1712,780000,455.61,,1d
900266,https://www.commercialguru.com.sg/listing/22926703/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,61 Ubi Road 1,947,770000,813.09,,1d
900267,https://www.commercialguru.com.sg/listing/21812113/for-sale-boon-lay-shopping-centre,For Sale - Boon Lay Shopping Centre,Boon Lay Shopping Centre,221 Boon Lay Place,590,1650000,"2,796.61",,23h
900268,https://www.commercialguru.com.sg/listing/22097655/for-sale-oxley-bizhub-2,For Sale - Oxley BizHub 2,Oxley BizHub 2,62 Ubi Road 1,1970,1100000,558.38,,1d
900269,https://www.commercialguru.com.sg/listing/22703728/for-sale-rare-left-50yrs-4-units-40ft-accessible,For Sale - ⭐ Rare | Left 50Yrs | 4 Units | 40ft Accessible ⭐,⭐ Rare | Left 50Yrs | 4 Units | 40ft Accessible ⭐,,6372,2220000,348.40,,1d
900270,https://www.commercialguru.com.sg/listing/22579689/for-sale-suntec-city-tower,For Sale - Suntec City Tower,Suntec City Tower,9 Temasek Boulevard,3200,10500000,"3,281.25",,1d
900271,https://www.commercialguru.com.sg/listing/21026145/for-sale-north-link-building,For Sale - North Link Building,North Link Building,10 Admiralty Street,5183,960000,185.22,,1d
900272,https://www.commercialguru.com.sg/listing/21975071/for-sale-the-promenade-pelikat,For Sale - The Promenade @ Pelikat,The Promenade @ Pelikat,189 Jalan Pelikat,183,400000,"2,185.79",,1d
900273,https://www.commercialguru.com.sg/listing/22150499/for-sale-the-midtown,For Sale - The MidTown,The MidTown,1189 Upper Serangoon Road,765,2000000,"2,614.38",,1d
900274,https://www.commercialguru.com.sg/listing/22784839/for-sale-mega-woodlands,For Sale - Mega@Woodlands,Mega@Woodlands,39 Woodlands Close,1765,444000,251.56,,1d
900275,https://www.commercialguru.com.sg/listing/22303085/for-sale-shophouse-for-sale-various-areas,For Sale - Shophouse For sale various areas,Shophouse For sale various areas,Joo Chiat Road,2700,5000000,"1,851.85",,1d
900276,https://www.commercialguru.com.sg/listing/22121425/for-sale-the-westcom,For Sale - The Westcom,The Westcom,1 Tuas South Avenue 6,4252,1010000,237.54,,1d
900277,https://www.commercialguru.com.sg/listing/22114807/for-sale-international-road-factory,For Sale - International Road Factory,International Road Factory,International Road,94800,5800000,61.18,,1d
900278,https://www.commercialguru.com.sg/listing/22785234/for-sale-multi-wide-industrial-building,For Sale - Multi-Wide Industrial Building,Multi-Wide Industrial Building,18 Mandai Estate,1130,880000,778.76,,1d
900279,https://www.commercialguru.com.sg/listing/20841077/for-sale-junction-nine,For Sale - Junction Nine,Junction Nine,Yishun Avenue 9,205,950000,"4,634.15",,1d
900280,https://www.commercialguru.com.sg/listing/21672630/for-sale-novena-medical-center,For Sale - Novena Medical Center,Novena Medical Center,10 SINARAN DRIVE,883,3170000,"3,590.03",,1d
900281,https://www.commercialguru.com.sg/listing/17519700/for-sale-35-telok-blangah-rise,For Sale - 35 Telok Blangah Rise,35 Telok Blangah Rise,35 Telok Blangah Rise,1485,1480000,996.63,,1d
900282,https://www.commercialguru.com.sg/listing/22013365/for-sale-e9-premium,For Sale - E9 Premium,E9 Premium,61 Woodlands Industrial Park E9,3423,1300000,379.78,,1d
900283,https://www.commercialguru.com.sg/listing/21865859/for-sale-oxley-bizhub-2,For Sale - Oxley BizHub 2,Oxley BizHub 2,62 Ubi Road 1,1023,680000,664.71,,1d
900284,https://www.commercialguru.com.sg/listing/22045083/for-sale-rare-renovated-cbd-shophouse,"For Sale - Rare, Renovated CBD Shophouse","Rare, Renovated CBD Shophouse",Amoy Street,7440,35000000,"4,704.30",,1d
900285,https://www.commercialguru.com.sg/listing/21497636/for-sale-exclusive-cbd-shophouse-2-comm,For Sale - Exclusive CBD Shophouse (2% Comm),Exclusive CBD Shophouse (2% Comm),,4477,15000000,"3,350.46",,1d
900286,https://www.commercialguru.com.sg/listing/22115545/for-sale-sanctuary-green,For Sale - Sanctuary Green,Sanctuary Green,181 Tanjong Rhu Road,258,480000,"1,860.47",,1d
900287,https://www.commercialguru.com.sg/listing/22146043/for-sale-centrium-square,For Sale - Centrium Square,Centrium Square,320 Serangoon Road,990,2448600,"2,473.33",,1d
900288,https://www.commercialguru.com.sg/listing/21323518/for-sale-the-promenade-pelikat,For Sale - The Promenade @ Pelikat,The Promenade @ Pelikat,183 Jalan Pelikat,300,500000,"1,666.67",,1d
900289,https://www.commercialguru.com.sg/listing/22634427/for-sale-stars-of-kovan,For Sale - Stars of Kovan,Stars of Kovan,Upper Serangoon,441,2286000,"5,183.67",,1d
900290,https://www.commercialguru.com.sg/listing/22088161/for-sale-near-kembangan-mrt-freehold-shophouse,For Sale - Near Kembangan MRT Freehold Shophouse,Near Kembangan MRT Freehold Shophouse,Jalan Kembangan,2906,2600000,894.70,,1d
900291,https://www.commercialguru.com.sg/listing/22217777/for-sale-people-s-park-centre,For Sale - People's Park Centre,People's Park Centre,101 Upper Cross Street,3000,150000,50.00,,1d
900292,https://www.commercialguru.com.sg/listing/21747248/for-sale-tuas-basin-link,For Sale - Tuas Basin Link,Tuas Basin Link,Tuas Basin Link,22994,7800000,339.22,,1d
900293,https://www.commercialguru.com.sg/listing/20821790/for-sale-pantech-business-hub,For Sale - Pantech Business Hub,Pantech Business Hub,194 Pandan Loop,3638,1700000,467.29,,1d
900294,https://www.commercialguru.com.sg/listing/20884631/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,65 Ubi Road 1,1790,880000,491.62,,1d
900295,https://www.commercialguru.com.sg/listing/20884622/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,65 Ubi Road 1,1753,880000,502.00,,1d
900296,https://www.commercialguru.com.sg/listing/21928764/for-sale-pioneer-point,For Sale - Pioneer Point,Pioneer Point,5 Soon Lee Street,958,368000,384.13,,1d
900297,https://www.commercialguru.com.sg/listing/21892264/for-sale-le-regal,For Sale - Le Regal,Le Regal,340 Geylang Road,108,468000,"4,333.33",,1d
900298,https://www.commercialguru.com.sg/listing/21773001/for-sale-tanjong-pagar-shophouse,For Sale - Tanjong Pagar Shophouse,Tanjong Pagar Shophouse,67 Tanjong Pagar,4477,15000000,"3,350.46",,1d
900299,https://www.commercialguru.com.sg/listing/22947070/for-sale-centrium-square-former-serangoon-plaza,For Sale - Centrium Square (Former Serangoon Plaza),Centrium Square (Former Serangoon Plaza),320 Serangoon Road,9731,25180000,"2,587.61",,1d
900300,https://www.commercialguru.com.sg/listing/22403263/for-sale-woodlands-11,For Sale - Woodlands 11,Woodlands 11,11 Woodlands Close,3035,1950000,642.50,,1d
900301,https://www.commercialguru.com.sg/listing/22528347/for-sale-primz-bizhub,For Sale - Primz Bizhub,Primz Bizhub,21 Woodlands Close singapore,1582,680000,429.84,,1d
900302,https://www.commercialguru.com.sg/listing/22383720/for-sale-harvest-woodlands,For Sale - Harvest @ Woodlands,Harvest @ Woodlands,,1356,580000,427.73,,1d
900303,https://www.commercialguru.com.sg/listing/22934777/for-sale-novelty-bizcentre,For Sale - Novelty BizCentre,Novelty BizCentre,18 Howard Road,900,2900,3.22,,1d
900304,https://www.commercialguru.com.sg/listing/19467899/for-sale-dunlop-street,For Sale - Dunlop Street,Dunlop Street,DUNLOP STREET,1939,3800000,"1,959.77",,1d
900305,https://www.commercialguru.com.sg/listing/22074743/for-sale-freehold-heavy-traffic-potential-capital-and-rental-appreciation-mustafa-centre,"For Sale - **Freehold, Heavy traffic, potential Capital and Rental appreciation Mustafa Centre.","**Freehold, Heavy traffic, potential Capital and Rental appreciation Mustafa Centre.",10 DESKER ROAD,2108,5000000,"2,371.92",,1d
900306,https://www.commercialguru.com.sg/listing/21519575/for-sale-rare-3-shophouse-in-smith-street-chinatown,For Sale - Rare 3 Shophouse in Smith Street Chinatown,Rare 3 Shophouse in Smith Street Chinatown,SMITH STREET,9500,32800000,"3,452.63",,1d
900307,https://www.commercialguru.com.sg/listing/22357119/for-sale-techniques-centre,For Sale - Techniques Centre,Techniques Centre,67 Ubi Crescent,1055,498000,472.04,,1d
900308,https://www.commercialguru.com.sg/listing/22899084/for-sale-valiant-industrial-building,For Sale - Valiant Industrial Building,Valiant Industrial Building,30 Kallang Pudding Road,3412,2050000,600.82,,1d
900309,https://www.commercialguru.com.sg/listing/22720792/for-sale-geylang-f-b-shophouse-freehold,For Sale - ❤️Geylang F&B Shophouse Freehold❤️,❤️Geylang F&B Shophouse Freehold❤️,Geylang Road,4000,28000000,"7,000.00",,1d
900310,https://www.commercialguru.com.sg/listing/22949313/for-sale-780-yishun-ring-road,For Sale - 780 Yishun Ring Road,780 Yishun Ring Road,780 Yishun Ring Road,1798,5500000,"3,058.95",,1d
900311,https://www.commercialguru.com.sg/listing/22946882/for-sale-enterprise-hub,For Sale - Enterprise Hub,Enterprise Hub,48 Toh Guan Road East,4165,950000,228.09,,1d
900312,https://www.commercialguru.com.sg/listing/22303614/for-sale-novelty-techpoint,For Sale - Novelty Techpoint,Novelty Techpoint,27 New Industrial Road,3003,2032565,676.84,,1d
900313,https://www.commercialguru.com.sg/listing/21728117/for-sale-ct-hub-2,For Sale - CT Hub 2,CT Hub 2,114 Lavender Street,1184,1000000,844.59,,1d
900314,https://www.commercialguru.com.sg/listing/22847839/for-sale-centrium-square-former-serangoon-plaza,For Sale - Centrium Square (Former Serangoon Plaza),Centrium Square (Former Serangoon Plaza),320 Serangoon Road,3317,8760000,"2,640.94",,1d
900315,https://www.commercialguru.com.sg/listing/21902627/for-sale-golden-wheel-industrial-building,For Sale - Golden Wheel Industrial Building,Golden Wheel Industrial Building,50 Kallang Pudding Road,1044,750000,718.39,,1d
900316,https://www.commercialguru.com.sg/listing/22879029/for-sale-clementi-shopping-centre,For Sale - Clementi Shopping Centre,Clementi Shopping Centre,354 Clementi Avenue 2,1650,1700000,"1,030.30",,1d
900317,https://www.commercialguru.com.sg/listing/21463992/for-sale-zervex,For Sale - Zervex,Zervex,8 Ubi Road 2,1900,956668,503.51,,1d
900318,https://www.commercialguru.com.sg/listing/21143319/for-sale-regency-suites,For Sale - Regency Suites,Regency Suites,36 Kim Tian Road,527,1380000,"2,618.60",,2d
900319,https://www.commercialguru.com.sg/listing/22499078/for-sale-d-lithium,For Sale - D'lithium,D'lithium,82 Playfair Road,1991,1791900,900.00,,2d
900320,https://www.commercialguru.com.sg/listing/22254201/for-sale-bras-basah-complex,For Sale - Bras Basah Complex,Bras Basah Complex,231 Bain Street,840,1450000,"1,726.19",,2d
900321,https://www.commercialguru.com.sg/listing/21025000/for-sale-3-lorong-lew-lian,For Sale - 3 Lorong Lew Lian,3 Lorong Lew Lian,3 Lorong Lew Lian,1464,1775000,"1,212.43",,2d
900322,https://www.commercialguru.com.sg/listing/22796943/for-sale-ct-foodchain,For Sale - CT Foodchain,CT Foodchain,200 Pandan Loop,1830,1890000,"1,032.79",,2d
900323,https://www.commercialguru.com.sg/listing/22377028/for-sale-geylang-lorong-32-building-with-land,For Sale - Geylang Lorong 32 Building With Land,Geylang Lorong 32 Building With Land,,5769,4300000,745.36,,2d
900324,https://www.commercialguru.com.sg/listing/22947174/for-sale-jalan-saudara-ku,For Sale - jalan saudara ku,jalan saudara ku,jalan saudara ku,947,1200000,"1,267.16",,2d
900325,https://www.commercialguru.com.sg/listing/22221801/for-sale-shun-li-industrial-park,For Sale - Shun Li Industrial Park,Shun Li Industrial Park,61 Kaki Bukit Avenue 1,8891,2600000,292.43,,2d
900326,https://www.commercialguru.com.sg/listing/22340656/for-sale-investor-alert-various-shophouses-for-sale-no-absd-no-ssd-foreigners-eligible,For Sale - INVESTOR ALERT ! Various Shophouses For Sale. No ABSD. No SSD. Foreigners Eligible,INVESTOR ALERT ! Various Shophouses For Sale. No ABSD. No SSD. Foreigners Eligible,,2500,2000000,800.00,,2d
900327,https://www.commercialguru.com.sg/listing/22575491/for-sale-the-central-soho-central,For Sale - The Central (SOHO @ Central),The Central (SOHO @ Central),6 Eu Tong Sen Street,1558,5100000,"3,273.43",,2d
900328,https://www.commercialguru.com.sg/listing/22190894/for-sale-centrium-square-former-serangoon-plaza,For Sale - Centrium Square (Former Serangoon Plaza),Centrium Square (Former Serangoon Plaza),320 Serangoon Road,861,2194200,"2,548.43",,2d
900329,https://www.commercialguru.com.sg/listing/22132164/for-sale-centrium-square-former-serangoon-plaza,For Sale - Centrium Square (Former Serangoon Plaza),Centrium Square (Former Serangoon Plaza),320 Serangoon Road,9731,25000000,"2,569.11",,2d
900330,https://www.commercialguru.com.sg/listing/22050275/for-sale-the-central-soho-central,For Sale - The Central (SOHO @ Central),The Central (SOHO @ Central),6 Eu Tong Sen Street,13337,42631000,"3,196.45",,2d
900331,https://www.commercialguru.com.sg/listing/22924370/for-sale-parklane-shopping-mall,For Sale - Parklane Shopping Mall,Parklane Shopping Mall,35 Selegie Road,452,650000,"1,438.05",,2d
900332,https://www.commercialguru.com.sg/listing/22240265/for-sale-zervex,For Sale - Zervex,Zervex,8 Ubi Road 2,4166,3800000,912.15,,2d
900333,https://www.commercialguru.com.sg/listing/19287040/for-sale-atrix,For Sale - Atrix,Atrix,82 Lorong 23 Geylang,1335,990000,741.57,,2d
900334,https://www.commercialguru.com.sg/listing/22037060/for-sale-excalibur-centre,For Sale - Excalibur Centre,Excalibur Centre,71 Ubi Crescent,1476,650000,440.38,,2d
900335,https://www.commercialguru.com.sg/listing/21741821/for-sale-vision-exchange,For Sale - Vision Exchange,Vision Exchange,2 Venture Drive,603,2860000,"4,742.95",,2d
900336,https://www.commercialguru.com.sg/listing/22706940/for-sale-one-pemimpin,For Sale - One Pemimpin,One Pemimpin,1 Pemimpin Drive,1410,1180000,836.88,,2d
900337,https://www.commercialguru.com.sg/listing/22146019/for-sale-centrium-square,For Sale - Centrium Square,Centrium Square,320 Serangoon Road,9731,26000000,"2,671.87",,2d
900338,https://www.commercialguru.com.sg/listing/17788671/for-sale-one-commonwealth,For Sale - One Commonwealth,One Commonwealth,1 COMMONWEALTH Drive,2842,1150000,404.64,,2d
900339,https://www.commercialguru.com.sg/listing/21060648/for-sale-prinsep-place,For Sale - Prinsep Place,Prinsep Place,50 Prinsep Street,2293,4000000,"1,744.44",,2d
900340,https://www.commercialguru.com.sg/listing/22665700/for-sale-corner-detached-factory-in-gul-near-mrt,"For Sale - Corner Detached Factory in Gul, near MRT","Corner Detached Factory in Gul, near MRT",,22300,4300000,192.83,,2d
900341,https://www.commercialguru.com.sg/listing/22665485/for-sale-pandan-road-industrial-property-with-waterfront,For Sale - Pandan Road - Industrial Property with Waterfront,Pandan Road - Industrial Property with Waterfront,,104900,19000000,181.12,,2d
900342,https://www.commercialguru.com.sg/listing/21676803/for-sale-4-changi-village-road,For Sale - 4 Changi Village Road,4 Changi Village Road,4 Changi Village Road,1420,1850000,"1,302.82",,2d
900343,https://www.commercialguru.com.sg/listing/21971738/for-sale-203-bedok-north-street-1,For Sale - 203 Bedok North Street 1,203 Bedok North Street 1,203 Bedok North Street 1,1634,3000000,"1,835.99",,2d
900344,https://www.commercialguru.com.sg/listing/22934733/for-sale-480-tampines-street-44,For Sale - 480 Tampines Street 44,480 Tampines Street 44,480 Tampines Street 44,645,1800000,"2,790.70",,2d
900345,https://www.commercialguru.com.sg/listing/15001445/for-sale-vertex,For Sale - Vertex,Vertex,33 Ubi Avenue 3,2196,1050000,478.14,,2d
900346,https://www.commercialguru.com.sg/listing/20237562/for-sale-ub-one,For Sale - UB. One,UB. One,81 Ubi Avenue 4,1927,1100000,570.84,,2d
900347,https://www.commercialguru.com.sg/listing/22829759/for-sale-tuas-view-square,For Sale - Tuas View Square,Tuas View Square,30 Tuas View Square,6060,1850000,305.28,,2d
900348,https://www.commercialguru.com.sg/listing/22503100/for-sale-hotel-at-hongkong-street,For Sale - Hotel At HongKong Street,Hotel At HongKong Street,Hongkong Street,8870,30000000,"3,382.19",,2d
900349,https://www.commercialguru.com.sg/listing/22898597/for-sale-2-5-storey-shophouse-at-tanjong-pagar-road,For Sale - 2. 5 Storey Shophouse At Tanjong Pagar Road,2. 5 Storey Shophouse At Tanjong Pagar Road,Tanjong Pagar Road,2200,4800000,"2,181.82",,2d
900350,https://www.commercialguru.com.sg/listing/22150145/for-sale-centrium-square,For Sale - Centrium Square,Centrium Square,320 Serangoon Road,614,1610200,"2,622.48",,2d
900351,https://www.commercialguru.com.sg/listing/21412990/for-sale-paya-ubi-industrial-park,For Sale - Paya Ubi Industrial Park,Paya Ubi Industrial Park,53 Ubi Avenue 1,5780,1499000,259.34,,2d
900352,https://www.commercialguru.com.sg/listing/21782904/for-sale-lhk-building,For Sale - LHK Building,LHK Building,701 Sims Drive,2088,1358888,650.81,,2d
900353,https://www.commercialguru.com.sg/listing/21526034/for-sale-northstar-amk,For Sale - Northstar @ Amk,Northstar @ Amk,7030 Ang Mo Kio Avenue 5,2388,1100000,460.64,,2d
900354,https://www.commercialguru.com.sg/listing/22947080/for-sale-centrium-square-former-serangoon-plaza,For Sale - Centrium Square (Former Serangoon Plaza),Centrium Square (Former Serangoon Plaza),320 Serangoon Road,9731,25180,2.59,,2d
900355,https://www.commercialguru.com.sg/listing/21619305/for-sale-115-aljunied-avenue-2,For Sale - 115 Aljunied Avenue 2,115 Aljunied Avenue 2,115 Aljunied Avenue 2,1647,1450000,880.39,,2d
900356,https://www.commercialguru.com.sg/listing/21417583/for-sale-toh-guan-centre,For Sale - Toh Guan Centre,Toh Guan Centre,21 Toh Guan Road East,1679,510000,303.75,,1d
900357,https://www.commercialguru.com.sg/listing/22945658/for-sale-upper-paya-lebra-road,For Sale - Upper Paya Lebra Road,Upper Paya Lebra Road,Upper Paya Lebra Road,1400,2680000,"1,914.29",,2d
900358,https://www.commercialguru.com.sg/listing/22811224/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,67 Ubi Road 1,927,800000,863.00,,2d
900359,https://www.commercialguru.com.sg/listing/21526038/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,61 Ubi Road 1,1023,550000,537.63,,2d
900360,https://www.commercialguru.com.sg/listing/22777377/for-sale-link-amk,For Sale - Link @ AMK,Link @ AMK,3 Ang Mo Kio Street 62,2153,1080000,501.63,,2d
900361,https://www.commercialguru.com.sg/listing/20448305/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,67 Ubi Road 1,1992,1380000,692.77,,2d
900362,https://www.commercialguru.com.sg/listing/22896077/for-sale-99-years-strata-office-beside-mrt-choice-investment,For Sale - 99 YEARS STRATA OFFICE - BESIDE MRT! CHOICE INVESTMENT,99 YEARS STRATA OFFICE - BESIDE MRT! CHOICE INVESTMENT,,484,1100000,"2,272.73",,2d
900363,https://www.commercialguru.com.sg/listing/22633134/for-sale-tradehub-21,For Sale - Tradehub 21,Tradehub 21,,1625,695000,427.69,,2d
900364,https://www.commercialguru.com.sg/listing/22047777/for-sale-burlington-square,For Sale - Burlington Square,Burlington Square,Burlington Square,700,1400000,"2,000.00",,2d
900365,https://www.commercialguru.com.sg/listing/21825689/for-sale-aljunied-industrial-complex,For Sale - Aljunied Industrial Complex,Aljunied Industrial Complex,623-625 Aljunied Road,2045,1350000,660.15,,2d
900366,https://www.commercialguru.com.sg/listing/22798046/for-sale-j41-food-factory-best-buy-with-coldroom-and-freezer-2-storey-unit-with-production-and-office,For Sale - J41 ⭐⭐Food Factory ⭐⭐ Best Buy ⭐ With Coldroom and freezer⭐ 2 Storey unit with production and office,J41 ⭐⭐Food Factory ⭐⭐ Best Buy ⭐ With Coldroom and freezer⭐ 2 Storey unit with production and office,"Woodlands, Senoko, Yishun",37000,13333000,360.35,,2d
900367,https://www.commercialguru.com.sg/listing/22129947/for-sale-oxley-bizhub,For Sale - Oxley BizHub,Oxley BizHub,69 Ubi Road 1,2024,1000000,494.07,,2d
900368,https://www.commercialguru.com.sg/listing/21782570/for-sale-joo-seng-warehouse,For Sale - Joo Seng Warehouse,Joo Seng Warehouse,3 Upper Aljunied Link,2110,1477000,700.00,,2d
900369,https://www.commercialguru.com.sg/listing/22097132/for-sale-suntec-city-tower,For Sale - Suntec City Tower,Suntec City Tower,9 Temasek Boulevard,3400,10300000,"3,029.41",,2d
900370,https://www.commercialguru.com.sg/listing/22038755/for-sale-the-mezzo,For Sale - The Mezzo,The Mezzo,205 Balestier Road,753,1358000,"1,803.45",,2d
900371,https://www.commercialguru.com.sg/listing/22038950/for-sale-the-mezzo,For Sale - The Mezzo,The Mezzo,205 Balestier Road,753,1380000,"1,832.67",,2d
900372,https://www.commercialguru.com.sg/listing/22038985/for-sale-the-mezzo,For Sale - The Mezzo,The Mezzo,205 Balestier Road,689,1250000,"1,814.22",,2d
900373,https://www.commercialguru.com.sg/listing/22356065/for-sale-enterprise-hub,For Sale - Enterprise Hub,Enterprise Hub,48 Toh Guan Road East,4553,899000,197.45,,2d
900374,https://www.commercialguru.com.sg/listing/11384173/for-sale-alpha-industrial-building,For Sale - Alpha Industrial Building,Alpha Industrial Building,7 Toh Guan Road East,1970,868000,440.61,,2d
900375,https://www.commercialguru.com.sg/listing/22315884/for-sale-rowell-road,For Sale - rowell road,rowell road,Rowell Road,1044,2900000,"2,777.78",,2d
900376,https://www.commercialguru.com.sg/listing/21862608/for-sale-ub-one,For Sale - UB. One,UB. One,81 Ubi Avenue 4,3034,1800000,593.28,,2d
900377,https://www.commercialguru.com.sg/listing/22713497/for-sale-city-gate,For Sale - City Gate,City Gate,371 Beach Road,377,1650000,"4,376.66",,2d
900378,https://www.commercialguru.com.sg/listing/22230118/for-sale-golden-mile-complex,For Sale - Golden Mile Complex,Golden Mile Complex,5001 Beach Road,205,268000,"1,307.32",,2d
900379,https://www.commercialguru.com.sg/listing/22946144/for-sale-primz-bizhub,For Sale - Primz Bizhub,Primz Bizhub,21 Woodlands Close singapore,1614,650000,402.73,,2d
900380,https://www.commercialguru.com.sg/listing/20871363/for-sale-sun-court,For Sale - Sun Court,Sun Court,21 Lorong Kilat,2410,3500000,"1,452.28",,2d
900381,https://www.commercialguru.com.sg/listing/22706670/for-sale-paya-lebar-square,For Sale - Paya Lebar Square,Paya Lebar Square,60 Paya Lebar Singapore,2680,6110000,"2,279.85",,2d
900382,https://www.commercialguru.com.sg/listing/22298478/for-sale-255a-jalan-besar,For Sale - 255A jalan besar,255A jalan besar,Jalan Besar,2335,2500000,"1,070.66",,2d
900383,https://www.commercialguru.com.sg/listing/22283277/for-sale-mega-woodlands,For Sale - Mega@Woodlands,Mega@Woodlands,39 Woodlands Close,1711,480000,280.54,,2d
900384,https://www.commercialguru.com.sg/listing/22612276/for-sale-65-telok-blangah-drive,For Sale - 65 Telok Blangah Drive,65 Telok Blangah Drive,65 Telok Blangah Drive,1442,1550000,"1,074.90",,2d
900385,https://www.commercialguru.com.sg/listing/22207288/for-sale-oxley-bizhub-2,For Sale - Oxley BizHub 2,Oxley BizHub 2,62 Ubi Road 1,1023,650000,635.39,,2d
900386,https://www.commercialguru.com.sg/listing/22267887/for-sale-shun-li-industrial-park,For Sale - Shun Li Industrial Park,Shun Li Industrial Park,61 Kaki Bukit Avenue 1,2336,887680,380.00,,2d
900387,https://www.commercialguru.com.sg/listing/22452587/for-sale-shun-li-industrial-park,For Sale - Shun Li Industrial Park,Shun Li Industrial Park,61 Kaki Bukit Avenue 1,2153,818000,379.93,,2d
900388,https://www.commercialguru.com.sg/listing/22277659/for-sale-s9,For Sale - S9,S9,55 Serangoon North Avenue 4,1786,930000,520.72,,2d
900389,https://www.commercialguru.com.sg/listing/22796345/for-sale-new-bridge-road-rare-corner-shop-house-with-new-lease-top-up,For Sale - ❤️✨New Bridge Road Rare Corner Shop house with New lease top up❤️✨,❤️✨New Bridge Road Rare Corner Shop house with New lease top up❤️✨,New Bridge Road,1452,16880000,"11,625.34",,2d
900390,https://www.commercialguru.com.sg/listing/22923818/for-sale-ubi-techpark,For Sale - Ubi Techpark,Ubi Techpark,10 Ubi Crescent,1152,580000,503.47,,2d
900391,https://www.commercialguru.com.sg/listing/22038966/for-sale-the-mezzo,For Sale - The Mezzo,The Mezzo,205 Balestier Road,786,1420000,"1,806.62",,2d
900392,https://www.commercialguru.com.sg/listing/22943673/for-sale-northpoint-bizhub,For Sale - Northpoint Bizhub,Northpoint Bizhub,2 Yishun Industrial Street 1,2647,720000,272.01,,2d
900393,https://www.commercialguru.com.sg/listing/22504220/for-sale-midview-city,For Sale - Midview City,Midview City,18 Sin Ming Lane,2853,1369440,480.00,,2d
900394,https://www.commercialguru.com.sg/listing/22504198/for-sale-midview-city,For Sale - Midview City,Midview City,18 Sin Ming Lane,5706,2738880,480.00,,2d
900395,https://www.commercialguru.com.sg/listing/22097117/for-sale-suntec-city-tower,For Sale - Suntec City Tower,Suntec City Tower,9 Temasek Boulevard,10000,31000000,"3,100.00",,2d
900396,https://www.commercialguru.com.sg/listing/22097146/for-sale-suntec-city-tower,For Sale - Suntec City Tower,Suntec City Tower,9 Temasek Boulevard,11800,36000000,"3,050.85",,2d
900397,https://www.commercialguru.com.sg/listing/22312752/for-sale-golden-mile-complex,For Sale - Golden Mile Complex,Golden Mile Complex,5001 Beach Road,226,310000,"1,371.68",,2d
900398,https://www.commercialguru.com.sg/listing/19421584/for-sale-apex-henderson,For Sale - Apex @ Henderson,Apex @ Henderson,201 Henderson Road Singapore,3079,2500000,811.95,,2d
900399,https://www.commercialguru.com.sg/listing/22946456/for-sale-e-centre-redhill,For Sale - E-Centre @ Redhill,E-Centre @ Redhill,3791 Jalan Bukit Merah,1100,680000,618.18,,2d
900400,https://www.commercialguru.com.sg/listing/22336264/for-sale-north-spring-bizhub,For Sale - North Spring Bizhub,North Spring Bizhub,11 Yishun industrial Street 1,1539,898000,583.50,,2d
