id,link,project
810153,https://www.commercialguru.com.sg/project/21973/6-serangoon-north-avenue-5,6 Serangoon North Avenue 5,6 Serangoon North Avenue 5,554910
810154,https://www.commercialguru.com.sg/project/19183/63-ubi,63@Ubi,63 Ubi Avenue 1,408937
810155,https://www.commercialguru.com.sg/project/22946/631-geylang-road,631 Geylang Road,631 Geylang Road,389565
810156,https://www.commercialguru.com.sg/project/21994/65-maude-road,65 Maude Road,65 Maude Road,208347
810157,https://www.commercialguru.com.sg/project/22347/7-temple-street,7 Temple Street,7 Temple Street,058558
810158,https://www.commercialguru.com.sg/project/23155/71-alps-avenue,71 Alps Avenue,71 Alps Avenue,498745
810159,https://www.commercialguru.com.sg/project/22350/71-temple-street,71 Temple Street,71 Temple Street,058615
810160,https://www.commercialguru.com.sg/project/23148/72-loyang-way,72 Loyang Way,72 Loyang Way,508762
810161,https://www.commercialguru.com.sg/project/22349/73-temple-street,73 Temple Street,73 Temple Street,058617
810162,https://www.commercialguru.com.sg/project/23633/749-geylang-road,749 Geylang Road,749 Geylang Road,389655
810163,https://www.commercialguru.com.sg/project/22046/76-shenton,76 Shenton,76 Shenton Way,079119
810164,https://www.commercialguru.com.sg/project/23858/77-east-coast,77 @ East Coast,77 Upper East Coast Road,455218
810165,https://www.commercialguru.com.sg/project/19758/78-shenton-way,78 Shenton Way,78 Shenton Way,079120
810166,https://www.commercialguru.com.sg/project/21983/79-anson-road,79 Anson Road,79 Anson Road,079906
810167,https://www.commercialguru.com.sg/project/19329/79-robinson-road,79 Robinson Road,79 Robinson Road,068897
810168,https://www.commercialguru.com.sg/project/23903/7e-pioneer-sector-1,7E Pioneer Sector 1,7E Pioneer Sector 1,628446
810169,https://www.commercialguru.com.sg/project/23085/8-bulim-avenue,8 Bulim Avenue,8 Bulim Avenue,648166
810170,https://www.commercialguru.com.sg/project/23594/8-commonwealth-lane,8 Commonwealth Lane,8 Commonwealth Lane,149555
810171,https://www.commercialguru.com.sg/project/23048/8-kaki-bukit-avenue-1,8 Kaki Bukit Avenue 1,8 Kaki Bukit Avenue 1,417941
810172,https://www.commercialguru.com.sg/project/23276/8-on-claymore,8 On Claymore,8 Claymore Hill,229572
810173,https://www.commercialguru.com.sg/project/20260/8-tanjong-pagar-plaza,8 Tanjong Pagar Plaza,8 Tanjong Pagar Plaza,081004
810174,https://www.commercialguru.com.sg/project/20699/80-robinson-road,80 Robinson Road,80 Robinson Road,068898
810175,https://www.commercialguru.com.sg/project/21286/81-joo-chiat-road,81 Joo Chiat Road,81 Joo Chiat Road,427725
810176,https://www.commercialguru.com.sg/project/23304/85-tuas-south-avenue-1,85 Tuas South Avenue 1,85 Tuas South Ave 1,637419
810177,https://www.commercialguru.com.sg/project/19068/888-plaza,888 Plaza,888 Woodlands Drive 50,730888
810178,https://www.commercialguru.com.sg/project/21291/8b-admiralty,8B @ Admiralty,8B Admiralty Street,757440
810179,https://www.commercialguru.com.sg/project/19452/9-changi-south-street-3,9 Changi South Street 3,9 Changi South Street 3,486361
810180,https://www.commercialguru.com.sg/project/23007/9-kallang-place,9 Kallang Place,9 Kallang Place,339154
810181,https://www.commercialguru.com.sg/project/22590/9-tampines-grande,9 Tampines Grande,9 Tampines Grande,528735
810182,https://www.commercialguru.com.sg/project/23149/9-tampines-industrial-drive,9 Tampines Industrial Drive,9 Tampines Industrial Drive,528543
810183,https://www.commercialguru.com.sg/project/22348/9-temple-street,9 Temple Street,9 Temple Street,058559
810184,https://www.commercialguru.com.sg/project/21186/9-tagore,9@Tagore,9 Tagore Lane,787472
810185,https://www.commercialguru.com.sg/project/23434/90-eu-tong-sen-street,90 Eu Tong Sen Street,90 Eu Tong Sen Street,059811
810186,https://www.commercialguru.com.sg/project/22131/96-sims-ave,96 Sims Ave,96 Sims Avenue,387424
810187,https://www.commercialguru.com.sg/project/23035/970-toa-payoh-north,970 Toa Payoh North,970 Toa Payoh North,318992
810188,https://www.commercialguru.com.sg/project/23036/978-toa-payoh-north,978 Toa Payoh North,978 Toa Payoh North,319001
810189,https://www.commercialguru.com.sg/project/23037/988-toa-payoh-north,988 Toa Payoh North,988 Toa Payoh North,319002
810190,https://www.commercialguru.com.sg/project/21600/991-alexandra,991 Alexandra,991 Alexandra Road,119964
810191,https://www.commercialguru.com.sg/project/23038/998-toa-payoh-north,998 Toa  Payoh North,998 Toa Payoh North,318993
810192,https://www.commercialguru.com.sg/project/23050/998-toa-payoh-north,998 Toa  Payoh North,998 Toa Payoh North,318993
810193,https://www.commercialguru.com.sg/project/21297/a-posh-bizhub,A'Posh BizHub,1 Yishun industrial Street 1,768160
810194,https://www.commercialguru.com.sg/project/19070/abacus-plaza,Abacus Plaza,3 Tampines Central 1,529540
