300110,https://www.propertyguru.com.sg/listing/22895364/for-rent-rivergate,For Rent - Rivergate,Rivergate,97 Robertson Quay,1496,7200 ,4.81,3 ,3 ,Ready to move,8h
300111,https://www.propertyguru.com.sg/listing/22886109/for-rent-the-sail-marina-bay,For Rent - The Sail @ Marina Bay,The Sail @ Marina Bay,6 Marina Boulevard,614,3750 ,6.11,1 ,1 ,Ready to move,8h
300112,https://www.propertyguru.com.sg/listing/22928733/for-rent-the-poiz-residences,For Rent - The Poiz Residences,The Poiz Residences,,420,2300 ,5.48,1 ,1 ,Ready to move,8h
300113,https://www.propertyguru.com.sg/listing/22933873/for-rent-bedok-residences,For Rent - Bedok Residences,Bedok Residences,28 Bedok North Drive,689,2800 ,4.06,2 ,2 ,Ready to move,8h
300114,https://www.propertyguru.com.sg/listing/22123046/for-rent-the-sunny-spring,For Rent - The Sunny Spring,The Sunny Spring,50 Lorong 40 Geylang,150,1100 ,7.33,,,Ready to move,8h
300115,https://www.propertyguru.com.sg/listing/22182065/for-rent-esta-ruby,For Rent - Esta Ruby,Esta Ruby,500 Guillimard Road,150,1200 ,8.00,,,Ready to move,8h
300116,https://www.propertyguru.com.sg/listing/22123202/for-rent-atrium-residences,For Rent - Atrium Residences,Atrium Residences,1 Lorong 28 Geylang,200,1200 ,6.00,,,Ready to move,8h
300117,https://www.propertyguru.com.sg/listing/22438452/for-rent-sunshine-plaza,For Rent - Sunshine Plaza,Sunshine Plaza,10 Prinsep Link,150,1000 ,6.67,,,Ready to move,8h
300118,https://www.propertyguru.com.sg/listing/22911401/for-rent-sims-green,For Rent - Sims Green,Sims Green,7 Lorong 27A Geylang,150,1000 ,6.67,,,Ready to move,8h
300119,https://www.propertyguru.com.sg/listing/21396007/for-rent-east-coast-residences,For Rent - East Coast Residences,East Coast Residences,412 Upper East Coast Road,517,2100 ,4.06,1 ,1 ,Ready to move,8h
300120,https://www.propertyguru.com.sg/listing/10397729/for-rent-the-trizon,For Rent - The Trizon,The Trizon,8 Ridgewood Close,1044,3800 ,3.64,2 ,2 ,Available from 15 Jul,8h
300121,https://www.propertyguru.com.sg/listing/21692379/for-rent-thomson-800,For Rent - Thomson 800,Thomson 800,800 Thomson Road,1625,4300 ,2.65,3 ,2 ,Available from 19 Jul,8h
300122,https://www.propertyguru.com.sg/listing/22934353/for-rent-langston-ville,For Rent - Langston Ville,Langston Ville,15 Kim Yam Road,220,1600 ,7.27,,,Ready to move,7h
300123,https://www.propertyguru.com.sg/listing/22932781/for-rent-the-trizon,For Rent - The Trizon,The Trizon,8 Ridgewood Close,1195,4500 ,3.77,2 ,2 ,Ready to move,8h
300124,https://www.propertyguru.com.sg/listing/22932775/for-rent-the-trizon,For Rent - The Trizon,The Trizon,8 Ridgewood Close,1044,3700 ,3.54,2 ,2 ,Available from 10 Jul,8h
300125,https://www.propertyguru.com.sg/listing/22870742/for-rent-robinson-suites,For Rent - Robinson Suites,Robinson Suites,50 Robinson Road,614,3500 ,5.70,2 ,1 ,Available from 1 Jul,8h
300126,https://www.propertyguru.com.sg/listing/22923932/for-rent-duo-residences,For Rent - DUO Residences,DUO Residences,1 Fraser Street,614,3300 ,5.37,1 ,1 ,Ready to move,8h
300127,https://www.propertyguru.com.sg/listing/22828270/for-rent-the-atria-at-meyer,For Rent - The Atria at Meyer,The Atria at Meyer,61 Meyer Road,1668,4800 ,2.88,3 ,4 ,Ready to move,8h
300128,https://www.propertyguru.com.sg/listing/22761309/for-rent-trilight,For Rent - Trilight,Trilight,9 Newton Road,2336,9200 ,3.94,4 ,4 ,Ready to move,8h
300129,https://www.propertyguru.com.sg/listing/22921284/for-rent-duo-residences,For Rent - DUO Residences,DUO Residences,1 Fraser Street,615,3300 ,5.37,1 ,1 ,Ready to move,8h
